line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
57738,T012851,P0013,PR008,3.0,
57739,T012852,P0114,,1.0,54.38
57740,T012852,P0024,PR017,5.0,564.25
57741,T012852,P0014,PR018,1.0,16.79
57742,T012853,P0152,PR026,5.0,138.4
57743,T012854,P0153,,1.0,24.77
57744,T012854,P0091,PR015,2.0,62.62
57745,T012854,P0095,PR012,5.0,
57746,T012855,P0178,PR002,5.0,1084.8
57747,T012855,P0135,PR007,3.0,85.59
57748,T012855,P0178,PR022,4.0,867.84
57749,T012855,P0036,PR013,4.0,567.88
57750,T012855,P0078,PR029,3.0,74.97
57751,T012855,P0189,PR002,-3.0,-350.04
57752,T012855,P0017,PR027,5.0,181.7
57753,T012856,P0118,,3.0,66.27
57754,T012856,P0142,,1.0,20.7
57755,T012856,P0031,PR021,2.0,
57756,T012856,P0058,PR019,5.0,110.7
57757,T012856,P0077,,1.0,57.66
57758,T012856,P0032,PR010,3.0,35.94
57759,T012857,P0086,PR021,3.0,79.89
57760,T012857,P0175,PR002,3.0,98.4
57761,T012857,P0164,PR028,4.0,360.24
57762,T012858,P0109,PR015,3.0,112.95
57763,T012858,P0178,,3.0,650.88
57764,T012859,P0186,PR018,1.0,222.04
57765,T012859,P0108,,2.0,87.5
57766,T012859,P0065,PR001,2.0,153.92
57767,T012859,P0111,PR018,2.0,32.84
57768,T012859,P0057,PR012,3.0,172.09
57769,T012859,P0168,PR027,2.0,164.16
57770,T012859,P0036,,3.0,
57771,T012859,P0009,,2.0,91.54
57772,T012860,P0118,PR024,2.0,44.18
57773,T012861,P0019,,4.0,515.48
57774,T012861,P0102,PR012,1.0,55.37
57775,,P0176,,1.0,161.3
57776,,P0017,PR011,3.0,109.02
57777,T012862,P0061,PR011,5.0,371.6
57778,T012863,P0178,,5.0,1084.8
57779,T012863,P0032,PR021,4.0,47.92
57780,T012863,P0070,PR003,2.0,35.92
57781,T012863,P0142,PR023,2.0,41.4
57782,T012863,P0049,,1.0,40.02
57783,T012864,P0028,PR013,3.0,301.98
57784,T012864,P0055,,3.0,187.56
57785,T012864,P0188,PR012,5.0,1069.5
57786,T012864,P0002,,2.0,239.86
57787,T012864,P0078,,2.0,49.98
57788,T012864,P0103,PR011,2.0,32.1
57789,T012864,P0056,PR014,1.0,13.67
57790,T012864,P0071,PR030,4.0,151.48
57791,T012865,P0121,PR025,-4.0,-77.44
57792,T012865,P0078,PR018,5.0,
57793,T012866,P0136,PR013,1.0,9.69
57794,T012866,P0120,PR023,4.0,116.32
57795,T012867,P0163,PR028,4.0,249.76
57796,T012867,P0098,PR001,5.0,110.5
57797,T012867,P0011,,3.0,
57798,T012867,P0110,,1.0,10.55
57799,T012867,P0029,PR003,5.0,646.2
57800,T012868,P0034,PR005,1.0,95.35
57801,T012868,P0157,,2.0,101.24
57802,T012868,P0151,PR009,3.0,71.1
57803,T012869,P0047,PR006,4.0,71.96
57804,T012869,P0135,PR030,5.0,142.65
57805,T012869,P0106,,1.0,42.14
57806,T012869,P0021,PR027,1.0,40.64
57807,T012870,P0190,PR015,1.0,23.58
57808,T012870,P0189,PR025,2.0,233.36
57809,T012870,P0082,,2.0,23.66
57810,T012870,P0132,PR010,1.0,34.4
57811,T012870,P0170,PR027,5.0,356.35
57812,T012870,P0116,PR022,4.0,87.16
57813,T012870,P0112,PR008,1.0,34.32
57814,T012870,P0191,PR016,5.0,1139.4
57815,T012871,P0128,,2.0,68.64
57816,T012872,P0010,PR019,-3.0,-345.93
57817,T012872,P0170,PR026,1.0,71.27
57818,T012872,P0049,PR019,3.0,120.06
57819,T012872,P0134,,5.0,116.3
57820,T012872,P0190,,2.0,47.16
57821,T012872,P0174,,4.0,614.68
57822,T012872,P0123,PR022,2.0,67.86
57823,T012872,P0115,PR016,5.0,162.65
57824,T012873,P0114,PR015,5.0,271.9
57825,T012873,P0071,,4.0,151.48
57826,T012873,P0120,PR017,3.0,87.24
57827,T012873,P0169,PR027,1.0,43.68
57828,T012873,P0152,PR007,1.0,27.68
57829,T012873,P0043,PR025,5.0,205.5
57830,T012873,P0054,,2.0,97.02
57831,T012874,P0161,PR007,3.0,110.7
57832,T012874,P0060,PR028,4.0,47.76
57833,T012874,P0182,PR013,1.0,166.95
57834,T012874,,PR008,2.0,370.82
57835,T012874,P0006,,1.0,154.72
57836,T012875,P0087,PR018,5.0,78.55
57837,T012875,P0119,PR018,3.0,61.71
57838,T012875,P0119,PR010,1.0,20.57
57839,T012876,P0012,PR016,4.0,750.6
57840,T012876,P0196,PR003,1.0,292.06
57841,T012877,P0111,PR008,1.0,16.42
57842,T012877,P0100,PR005,1.0,2785.0
57843,T012878,P0019,PR021,5.0,644.35
57844,T012878,P0013,PR001,1.0,
57845,T012878,P0174,PR004,4.0,614.68
57846,T012878,P0146,PR030,4.0,23.76
57847,T012878,P0160,PR022,4.0,121.44
57848,T012879,P0160,PR024,3.0,91.08
57849,T012880,P0092,PR021,-3.0,-128.88
57850,T012880,P0194,PR013,2.0,272.92
57851,T012880,P0102,PR022,4.0,221.48
57852,T012880,P0011,PR015,1.0,
57853,T012880,P0126,PR001,5.0,141.7
57854,T012880,P0023,PR011,5.0,94.95
57855,T012880,P0100,PR017,4.0,11140.0
57856,T012881,P0011,PR019,5.0,
57857,T012881,P0105,PR012,5.0,172.5
57858,T012881,P0171,,2.0,50.6
57859,T012881,P0146,,4.0,23.76
57860,T012881,P0169,PR008,1.0,43.68
57861,T012881,P0153,PR008,4.0,99.08
57862,T012881,P0076,PR014,1.0,76.87
57863,T012882,P0168,PR019,3.0,246.24
57864,T012882,P0004,PR018,2.0,382.92
57865,T012882,P0133,PR023,3.0,119.58
57866,T012883,P0155,PR015,4.0,387.48
57867,T012883,P0020,PR029,3.0,96.84
57868,T012883,P0102,,3.0,166.11
57869,T012884,P0148,,1.0,13.82
57870,T012885,P0124,PR027,,44.78
57871,T012885,P0041,PR020,1.0,36.58
57872,T012885,P0166,,1.0,85.33
57873,T012885,P0057,PR018,3.0,159.6
57874,T012886,P0049,,3.0,120.06
57875,T012886,P0011,PR009,5.0,
57876,T012886,P0093,PR013,1.0,46.1
57877,T012886,P0041,PR005,1.0,36.58
57878,T012886,P0101,PR002,3.0,145.47
57879,T012886,P0069,,1.0,39.98
57880,T012887,P0090,PR010,2.0,26.26
57881,T012887,P0185,,5.0,564.75
57882,T012887,P0026,PR025,2.0,231.18
57883,T012888,P0070,PR009,4.0,71.84
57884,T012888,P0089,PR009,4.0,92.88
57885,T012888,P0174,PR001,5.0,768.35
57886,T012888,P0035,PR020,1.0,47.04
57887,T012888,P0148,PR003,5.0,69.1
57888,T012888,P0144,PR016,4.0,48.2
57889,T012889,P0172,PR004,4.0,145.84
57890,T012890,P0061,PR025,0.0,0.0
57891,T012890,P0009,PR030,5.0,228.85
57892,T012890,P0186,,3.0,666.12
57893,T012891,P0109,PR012,2.0,75.3
57894,T012891,P0161,PR029,1.0,36.9
57895,T012891,P0187,PR001,2.0,579.76
57896,T012891,P0132,PR023,3.0,103.2
57897,T012891,P0137,PR029,2.0,19.02
57898,T012891,P0082,PR029,2.0,23.66
57899,T012891,P0011,PR019,4.0,
57900,T012891,P0036,PR029,4.0,567.88
57901,T012892,P0172,PR018,1.0,36.46
57902,T012892,P0030,PR004,5.0,109.95
57903,T012892,P0176,,4.0,645.2
57904,T012893,P0090,,4.0,52.52
57905,T012893,P0104,,3.0,72.63
57906,T012893,P0088,PR010,3.0,21.42
57907,T012893,P0162,,2.0,168.06
57908,T012893,P0161,PR028,1.0,36.9
57909,T012893,P0005,PR011,2.0,355.12
57910,T012893,P0077,PR024,5.0,288.3
57911,T012894,P0013,PR013,3.0,
57912,T012894,P0184,PR030,3.0,159.72
57913,T012894,P0090,PR008,5.0,65.65
57914,T012894,P0068,PR019,5.0,344.0
57915,T012895,P0069,PR013,2.0,79.96
57916,T012895,P0162,PR021,2.0,168.06
57917,T012895,P0039,PR016,2.0,292.48
57918,T012895,P0169,PR007,2.0,87.36
57919,T012895,P0054,,3.0,145.53
57920,T012895,P0154,PR005,5.0,406.35
57921,T012895,P0154,PR029,1.0,81.27
57922,T012896,,,5.0,476.75
57923,T012896,P0077,,4.0,230.64
57924,T012896,P0116,PR017,2.0,43.58
57925,T012897,P0035,,2.0,
57926,T012897,P0032,PR009,2.0,23.96
57927,T012897,P0150,PR005,-2.0,-40.06
57928,T012898,P0124,PR018,2.0,44.78
57929,T012898,P0102,PR008,2.0,110.74
57930,T012898,P0022,,4.0,129.12
57931,T012899,P0030,,5.0,109.95
57932,T012899,P0004,PR023,3.0,574.38
57933,T012899,P0123,PR022,3.0,101.79
57934,T012900,P0188,PR016,4.0,855.6
57935,T012900,P0013,PR002,2.0,
57936,T012900,P0040,PR018,3.0,221.85
57937,T012900,P0008,PR015,4.0,104.84
57938,T012900,P0098,PR029,4.0,88.4
57939,T012900,P0058,PR006,2.0,44.28
57940,T012900,P0114,PR010,4.0,217.52
57941,T012901,P0058,,4.0,88.56
57942,T012902,P0119,,1.0,20.57
57943,T012902,P0142,PR011,0.0,0.0
57944,T012902,P0050,PR018,-4.0,-29.09
57945,T012902,P0175,PR011,2.0,65.6
57946,T012903,P0154,PR012,2.0,162.54
57947,T012904,P0065,PR006,2.0,153.92
57948,T012904,P0137,PR012,1.0,9.51
57949,T012905,P0190,,4.0,94.32
57950,T012906,P0001,PR021,1.0,188.28
57951,T012906,P0005,PR015,3.0,532.68
57952,T012907,P0138,PR014,3.0,13.89
57953,T012907,P0006,PR008,4.0,618.88
57954,T012907,P0194,PR009,2.0,272.92
57955,T012907,P0182,PR011,2.0,333.9
57956,T012907,P0163,PR014,3.0,187.32
57957,T012908,P0046,PR018,4.0,391.6
57958,T012908,P0007,,4.0,124.85
57959,T012909,P0139,PR026,2.0,41.1
57960,T012909,P0123,PR019,4.0,135.72
57961,T012909,P0088,PR019,4.0,28.56
57962,T012910,P0130,PR029,2.0,24.68
57963,T012910,P0189,,3.0,350.04
57964,T012910,P0102,,4.0,221.48
57965,T012910,P0085,PR020,3.0,91.98
57966,T012910,P0083,PR029,2.0,
57967,T012910,P0003,PR002,5.0,176.45
57968,T012911,P0022,PR007,5.0,161.4
57969,T012912,P0099,PR014,4.0,135.6
57970,T012912,P0186,PR003,5.0,1110.2
57971,T012912,P0162,PR016,5.0,420.15
57972,T012912,P0151,PR001,4.0,94.8
57973,T012912,P0111,PR021,3.0,49.26
57974,T012913,P0158,,5.0,450.4
57975,T012913,P0109,PR011,4.0,150.6
57976,T012913,P0177,,1.0,214.65
57977,T012913,P0003,,5.0,176.45
57978,T012913,P0105,,3.0,103.5
57979,T012913,P0195,PR010,3.0,865.47
57980,T012913,P0189,,2.0,233.36
57981,T012913,P0139,PR008,3.0,61.65
57982,T012914,P0152,PR010,4.0,110.72
57983,T012914,P0151,PR017,1.0,23.7
57984,T012914,P0027,,1.0,140.04
57985,T012914,P0156,PR027,4.0,44.12
57986,T012914,P0162,PR016,3.0,252.09
57987,T012914,P0086,PR029,1.0,26.63
57988,T012915,P0065,PR022,5.0,384.8
57989,T012915,P0099,,5.0,169.5
57990,T012915,P0011,PR016,5.0,
57991,T012916,P0163,PR026,5.0,312.2
57992,T012916,P0009,PR003,4.0,183.08
57993,T012916,P0016,PR026,3.0,529.05
57994,T012916,P0059,PR020,5.0,308.2
57995,T012916,P0097,PR015,4.0,125.04
57996,T012916,P0032,PR024,1.0,11.98
57997,T012916,P0121,PR019,1.0,20.2
57998,T012917,P0064,,5.0,151.75
57999,T012917,P0163,PR029,4.0,249.76
58000,T012917,P0023,PR030,2.0,37.98
58001,T012918,P0063,PR029,2.0,152.98
58002,T012918,P0165,PR017,1.0,64.45
58003,T012918,P0035,PR006,1.0,47.04
58004,T012919,P0074,PR009,5.0,168.55
58005,T012919,P0117,PR023,5.0,88.2
58006,T012919,P0123,PR008,2.0,67.86
58007,T012920,P0010,PR002,3.0,345.93
58008,T012920,P0123,,-5.0,-169.65
58009,T012920,P0191,PR012,1.0,227.88
58010,T012921,P0167,PR010,2.0,66.56
58011,T012921,P0033,,-4.0,-81.48
58012,T012922,P0082,PR004,3.0,35.49
58013,,P0102,PR022,3.0,166.11
58014,T012922,P0038,PR026,5.0,276.3
58015,T012922,P0141,PR029,3.0,54.93
58016,T012922,P0188,PR020,4.0,855.6
58017,T012922,P0167,PR025,2.0,66.56
58018,T012923,P0036,PR024,5.0,709.85
58019,T012923,P0089,,3.0,61.04
58020,T012923,P0148,PR010,4.0,55.28
58021,T012923,P0127,PR003,1.0,21.3
58022,T012923,P0066,PR021,4.0,128.36
58023,T012923,P0147,PR011,3.0,29.1
58024,T012924,P0077,PR007,,288.3
58025,T012924,P0125,,,26.78
58026,T012924,P0054,PR015,1.0,48.51
58027,T012925,P0047,,3.0,53.97
58028,T012925,P0043,PR018,4.0,164.4
58029,,P0132,PR026,1.0,34.4
58030,T012925,P0166,PR025,4.0,341.32
58031,T012925,P0117,PR008,5.0,88.2
58032,T012925,P0108,,1.0,43.75
58033,T012925,P0106,PR012,2.0,
58034,T012926,P0145,,3.0,56.04
58035,T012926,P0152,PR009,2.0,55.36
58036,T012927,P0101,PR011,5.0,
58037,T012927,P0049,PR001,,200.1
58038,T012927,P0010,PR009,3.0,345.93
58039,T012928,P0160,PR025,1.0,30.36
58040,T012928,P0090,PR004,2.0,26.26
58041,T012928,P0071,PR004,4.0,151.48
58042,T012928,P0102,PR010,2.0,118.96
58043,T012928,P0065,PR027,1.0,76.96
58044,T012929,P0135,PR008,2.0,57.06
58045,T012930,P0049,PR003,4.0,160.08
58046,T012930,P0055,,1.0,62.52
58047,T012930,P0124,PR007,3.0,67.17
58048,T012930,P0023,PR006,2.0,37.98
58049,T012931,P0102,,5.0,276.85
58050,T012931,P0176,PR016,4.0,645.2
58051,T012932,P0179,PR027,3.0,443.67
58052,T012932,P0074,PR019,3.0,101.13
58053,T012932,P0178,PR027,1.0,216.96
58054,T012933,P0084,PR028,1.0,18.47
58055,T012933,P0006,PR001,1.0,154.72
58056,,P0163,PR009,4.0,209.76
58057,T012933,P0069,,2.0,79.96
58058,T012934,,PR004,4.0,53.32
58059,T012934,P0107,PR003,3.0,194.61
58060,T012934,P0177,PR010,5.0,1073.25
58061,T012934,P0051,PR001,-4.0,-160.8
58062,T012935,P0143,PR015,3.0,
58063,T012935,P0010,PR013,2.0,230.62
58064,T012936,P0069,PR008,5.0,199.9
58065,T012936,P0089,PR014,4.0,92.88
58066,T012937,P0192,PR027,4.0,869.2
58067,T012937,P0055,PR020,3.0,187.56
58068,T012937,P0016,PR028,3.0,529.05
58069,T012937,P0059,,-3.0,-184.92
58070,T012937,P0188,PR017,2.0,427.8
58071,T012937,P0194,,3.0,409.38
58072,T012937,P0038,PR017,2.0,110.52
58073,T012938,P0077,PR024,5.0,288.3
58074,T012938,P0008,PR009,1.0,26.21
58075,T012939,P0188,PR017,1.0,213.9
58076,T012939,P0102,,3.0,166.11
58077,T012939,P0121,PR028,4.0,77.44
58078,T012939,P0097,PR024,1.0,31.26
58079,T012940,P0159,PR027,2.0,128.04
58080,T012940,P0160,PR016,-4.0,-121.44
58081,T012940,P0043,PR023,0.0,0.0
58082,T012940,P0131,PR003,-3.0,-108.48
58083,T012940,P0053,PR028,3.0,117.09
58084,T012941,P0028,PR009,-3.0,-301.98
58085,T012941,P0181,,4.0,741.64
58086,T012941,P0055,PR022,4.0,250.08
58087,T012941,P0181,,4.0,741.64
58088,T012941,P0158,,1.0,90.08
58089,T012941,P0011,PR007,3.0,
58090,T012942,P0131,PR009,2.0,72.32
58091,T012942,P0127,PR029,2.0,42.6
58092,T012943,P0008,PR010,5.0,131.7
58093,T012944,P0195,,2.0,576.98
58094,T012944,P0097,PR017,1.0,31.26
58095,T012944,P0065,PR021,4.0,307.84
58096,T012944,P0140,PR011,4.0,67.88
58097,T012944,P0151,PR018,3.0,71.1
58098,T012944,P0064,PR018,2.0,60.7
58099,T012944,P0046,PR027,1.0,97.9
58100,T012944,,PR019,1.0,61.64
58101,T012945,P0073,,2.0,36.68
58102,T012945,P0096,,-2.0,-31.2
58103,T012945,P0049,PR029,5.0,200.1
58104,T012945,P0030,PR022,1.0,21.99
58105,T012945,P0186,PR010,5.0,1110.2
58106,T012945,P0046,PR015,1.0,97.9
58107,T012945,P0026,PR001,2.0,231.18
58108,T012946,,PR008,4.0,462.36
58109,T012946,P0013,PR010,5.0,
58110,T012946,P0182,PR005,3.0,500.85
58111,T012946,P0187,,2.0,579.76
58112,T012946,P0007,PR026,4.0,112.44
58113,T012946,P0133,PR010,3.0,119.58
58114,T012946,P0128,PR027,2.0,68.64
58115,T012946,P0051,PR012,-1.0,-40.2
58116,T012947,,PR030,4.0,112.44
58117,T012947,P0041,PR001,2.0,73.16
58118,T012947,P0090,,2.0,26.26
58119,T012947,P0165,PR022,3.0,193.35
58120,T012947,P0065,,,76.96
58121,T012948,P0006,PR024,5.0,773.6
58122,T012948,P0066,PR009,4.0,128.36
58123,T012948,P0151,,1.0,23.7
58124,T012949,P0010,,1.0,115.31
58125,T012949,P0106,PR003,1.0,42.14
58126,T012949,P0075,PR023,4.0,116.52
58127,T012949,P0179,,-1.0,-147.89
58128,T012950,P0172,PR006,4.0,145.84
58129,T012950,P0110,PR003,1.0,10.55
58130,T012951,P0155,,1.0,96.87
58131,T012951,P0173,PR011,1.0,108.59
58132,T012951,P0066,PR016,2.0,64.18
58133,T012951,P0009,,2.0,91.54
58134,T012951,P0079,PR001,4.0,193.76
58135,T012952,P0081,PR001,5.0,222.15
58136,T012952,P0134,PR007,1.0,23.26
58137,T012952,P0082,PR018,5.0,59.15
58138,T012952,P0059,,0.0,0.0
58139,T012953,P0071,PR023,1.0,37.87
58140,T012953,P0004,PR002,3.0,574.38
58141,T012953,P0120,,5.0,145.4
58142,T012954,P0091,PR012,4.0,125.24
58143,T012954,P0165,PR008,5.0,322.25
58144,T012954,P0012,PR027,3.0,562.95
58145,T012954,P0056,,2.0,27.34
58146,T012954,P0063,PR009,1.0,76.49
58147,T012954,P0130,PR028,2.0,24.68
58148,T012954,P0085,,1.0,30.66
58149,T012955,P0003,PR010,-3.0,-105.87
58150,T012955,P0106,,1.0,42.14
58151,T012955,P0182,,1.0,166.95
58152,T012955,P0110,PR028,3.0,31.65
58153,T012955,P0002,PR025,2.0,239.86
58154,T012956,P0169,PR017,5.0,218.4
58155,T012956,P0026,PR024,1.0,115.59
58156,T012956,P0176,,1.0,161.3
58157,T012956,P0009,PR008,4.0,183.08
58158,T012957,P0152,,2.0,55.36
58159,T012957,P0163,PR014,2.0,124.88
58160,T012957,P0009,PR025,3.0,137.31
58161,T012957,P0086,PR009,3.0,79.89
58162,T012957,P0146,,1.0,5.94
58163,T012957,P0052,,2.0,197.88
58164,T012958,P0066,,4.0,128.36
58165,,P0087,PR024,2.0,31.42
58166,T012958,P0033,PR015,1.0,20.37
58167,T012959,P0117,,4.0,70.56
58168,T012959,P0090,,1.0,13.13
58169,T012960,P0145,,4.0,74.72
58170,T012960,P0127,PR029,5.0,106.5
58171,T012961,P0087,PR019,3.0,47.13
58172,T012961,P0115,,2.0,62.61
58173,T012961,P0151,PR029,,94.8
58174,T012961,P0127,PR029,2.0,42.6
58175,T012962,P0074,,3.0,101.13
58176,T012963,P0017,PR011,1.0,36.34
58177,T012963,P0143,PR022,1.0,3.22
58178,T012963,P0052,,4.0,395.76
58179,T012963,P0018,PR027,4.0,583.36
58180,T012963,P0166,PR022,1.0,85.33
58181,T012964,P0070,PR021,5.0,89.8
58182,T012964,P0150,PR007,4.0,80.12
58183,T012964,P0084,PR010,5.0,92.35
58184,T012964,P0066,PR013,5.0,160.45
58185,T012964,P0087,,5.0,78.55
58186,T012964,P0101,PR014,4.0,193.96
58187,T012964,P0079,PR027,5.0,242.2
58188,T012964,P0060,PR020,2.0,23.88
58189,T012965,P0034,PR027,2.0,190.7
58190,T012965,P0146,PR020,1.0,5.94
58191,T012966,P0154,PR023,3.0,243.81
58192,T012966,P0082,PR018,4.0,47.32
58193,T012966,P0080,PR026,2.0,95.2
58194,T012966,P0146,PR018,4.0,23.76
58195,T012966,P0157,PR017,3.0,151.86
58196,T012967,P0159,PR025,4.0,256.08
58197,T012967,P0108,PR015,5.0,218.75
58198,T012967,P0121,,4.0,77.44
58199,T012967,P0168,PR007,1.0,82.08
58200,T012967,P0193,,4.0,86.32
58201,T012967,P0068,PR022,2.0,137.6
58202,T012968,P0085,PR024,4.0,122.64
58203,T012968,P0190,,2.0,47.16
58204,T012968,P0022,PR022,5.0,161.4
58205,T012969,P0185,PR006,3.0,338.85
58206,T012970,P0029,PR012,4.0,516.96
58207,T012971,P0042,PR014,3.0,158.16
58208,T012971,P0184,PR012,3.0,159.72
58209,T012971,P0075,PR019,1.0,29.13
58210,T012971,P0132,PR022,2.0,68.8
58211,T012971,P0070,PR022,-5.0,-89.8
58212,T012972,P0107,PR022,,129.74
58213,T012973,,,1.0,42.96
58214,T012973,P0140,,3.0,50.91
58215,T012973,P0182,PR022,3.0,500.85
58216,T012973,P0077,PR001,1.0,57.66
58217,T012973,P0006,PR014,5.0,773.6
58218,T012973,P0127,PR011,3.0,63.9
58219,T012973,P0071,PR012,2.0,75.74
58220,T012974,P0136,PR015,5.0,48.45
58221,T012974,P0181,PR013,-4.0,-741.64
58222,T012974,P0105,PR025,1.0,34.5
58223,T012974,P0155,,5.0,484.35
58224,T012974,P0085,PR029,,91.98
58225,T012975,P0014,PR020,5.0,83.95
58226,T012976,P0159,,3.0,192.06
58227,T012976,P0066,PR025,4.0,128.36
58228,T012977,P0068,PR002,1.0,
58229,T012977,P0166,,5.0,426.65
58230,T012977,P0095,PR002,4.0,
58231,T012977,P0081,,5.0,178.27
58232,T012978,P0106,,5.0,210.7
58233,T012978,P0086,PR014,4.0,106.52
58234,T012978,P0139,PR018,0.0,0.0
58235,T012978,P0104,PR018,3.0,72.63
58236,T012978,P0180,PR019,4.0,776.44
58237,T012978,P0115,PR016,4.0,130.12
58238,T012979,P0192,PR010,4.0,869.2
58239,T012979,P0145,,4.0,
58240,T012979,P0033,PR026,1.0,20.37
58241,T012979,P0142,PR013,3.0,62.1
58242,T012979,P0094,PR030,2.0,70.54
58243,T012979,P0029,PR018,1.0,129.24
58244,T012979,P0070,PR019,2.0,35.92
58245,T012979,P0086,PR012,4.0,106.52
58246,T012980,P0171,PR012,3.0,75.9
58247,T012980,P0169,PR005,2.0,
58248,T012980,P0174,PR008,2.0,307.34
58249,T012981,P0061,,2.0,148.64
58250,T012981,P0070,PR020,3.0,53.88
58251,T012981,P0020,,3.0,96.84
58252,T012981,P0052,PR025,5.0,494.7
58253,T012982,P0158,PR021,5.0,450.4
58254,T012982,P0026,,5.0,577.95
58255,T012982,P0192,PR021,1.0,217.3
58256,T012982,P0082,PR017,5.0,59.15
58257,T012982,P0122,,4.0,120.36
58258,T012982,P0020,PR017,3.0,100.17
58259,T012982,P0163,PR016,0.0,0.0
58260,T012982,P0115,,0.0,0.0
58261,T012983,P0097,PR017,5.0,156.3
58262,T012983,P0195,PR017,1.0,288.49
58263,T012983,P0046,,2.0,195.8
58264,T012983,P0182,,1.0,166.95
58265,T012983,P0132,,2.0,68.8
58266,T012983,P0024,PR010,4.0,451.4
58267,T012983,P0140,,5.0,84.85
58268,T012983,P0118,PR004,4.0,88.36
58269,T012984,P0089,PR004,2.0,46.44
58270,T012984,P0062,,4.0,282.72
58271,T012984,P0128,PR018,3.0,102.96
58272,T012984,P0122,PR020,4.0,120.36
58273,T012984,P0107,PR028,2.0,129.74
58274,T012984,P0039,,4.0,584.96
58275,T012984,P0008,,2.0,52.42
58276,T012984,P0190,,5.0,117.9
58277,T012985,P0129,PR010,1.0,30.05
58278,T012985,P0130,PR006,5.0,61.7
58279,T012985,P0051,PR017,4.0,160.8
58280,T012985,P0140,PR024,2.0,33.94
58281,T012986,P0079,PR006,3.0,145.32
58282,T012987,P0112,PR014,3.0,102.96
58283,T012987,P0186,,3.0,666.12
58284,T012987,P0129,,3.0,90.15
58285,T012987,P0155,PR010,5.0,484.35
58286,T012988,P0035,PR029,-5.0,-235.2
58287,T012988,P0132,PR023,2.0,68.8
58288,T012988,P0088,PR006,-3.0,-21.42
58289,T012988,P0156,PR030,2.0,22.06
58290,T012988,P0041,,1.0,36.58
58291,T012988,P0077,PR019,2.0,115.32
58292,T012988,P0141,PR028,5.0,91.55
58293,T012989,P0033,,2.0,40.74
58294,T012989,P0128,,1.0,34.32
58295,T012989,P0082,PR028,,59.15
58296,T012989,P0061,,2.0,148.64
58297,T012989,P0107,PR021,5.0,324.35
58298,T012990,P0070,PR029,1.0,17.96
58299,T012990,P0052,PR014,4.0,395.76
58300,T012990,P0110,,5.0,52.75
58301,T012991,P0056,PR014,5.0,68.35
58302,T012991,P0031,,3.0,220.56
58303,T012991,P0170,,1.0,71.27
58304,T012991,P0173,,5.0,542.95
58305,T012992,P0055,,2.0,125.04
58306,T012992,P0020,PR025,5.0,161.4
58307,T012992,P0139,PR028,3.0,61.65
58308,T012993,P0127,PR022,5.0,106.5
58309,T012994,P0102,PR025,2.0,110.74
58310,T012994,P0062,PR023,5.0,353.4
58311,T012995,P0151,PR024,4.0,94.8
58312,T012995,P0157,PR007,3.0,
58313,T012996,P0087,PR008,5.0,78.55
58314,T012996,P0031,PR029,5.0,367.6
58315,T012996,P0002,,4.0,479.72
58316,T012996,P0018,PR008,5.0,756.75
58317,T012996,P0126,PR027,3.0,85.02
58318,T012996,P0085,PR029,5.0,153.3
58319,T012997,P0134,PR016,3.0,69.78
58320,T012998,P0047,,3.0,53.97
58321,T012998,P0186,PR025,2.0,444.08
58322,T012999,P0156,,3.0,27.84
58323,T012999,P0069,,3.0,119.94
58324,T012999,P0087,PR014,5.0,78.55
58325,T013000,P0170,PR011,2.0,142.54
58326,T013000,P0120,PR015,4.0,116.32
58327,T013000,P0117,PR008,1.0,17.64
58328,T013000,P0033,,3.0,61.11
58329,T013001,P0058,PR013,3.0,66.42
58330,T013001,P0166,,5.0,426.65
58331,T013001,P0086,PR026,5.0,133.15
58332,T013001,P0131,PR005,3.0,108.48
58333,T013001,P0018,PR030,5.0,756.75
58334,T013001,P0166,PR018,1.0,85.33
58335,T013001,P0105,PR014,5.0,172.5
58336,T013002,P0029,PR022,,516.96
58337,T013003,P0041,PR025,2.0,73.16
58338,T013003,P0162,PR012,3.0,252.09
58339,T013003,P0121,PR028,3.0,58.08
58340,T013003,P0059,PR018,3.0,184.92
58341,T013004,P0159,PR027,4.0,256.08
58342,T013004,P0066,PR013,-3.0,-96.27
58343,T013004,P0166,PR001,5.0,426.65
58344,T013005,P0180,,1.0,194.11
58345,T013005,P0039,PR024,1.0,146.24
58346,T013006,P0089,PR021,3.0,69.66
58347,T013006,P0091,PR015,5.0,156.55
58348,T013006,P0177,,4.0,858.6
58349,T013006,P0142,PR030,1.0,20.7
58350,T013007,P0111,PR020,4.0,65.68
58351,T013008,P0181,,4.0,741.64
58352,T013008,P0163,PR010,3.0,187.32
58353,T013008,P0114,PR026,5.0,271.9
58354,T013008,P0190,PR005,4.0,94.32
58355,T013008,P0184,PR009,-4.0,-212.96
58356,T013008,P0007,PR014,4.0,112.44
58357,T013008,P0069,PR020,4.0,159.92
58358,T013008,P0134,PR006,4.0,93.04
58359,T013009,P0121,PR006,5.0,96.8
58360,T013009,P0153,,4.0,99.08
58361,T013009,P0100,,1.0,2785.0
58362,T013009,P0183,PR020,3.0,844.86
58363,T013009,P0189,,5.0,583.4
58364,T013009,P0059,PR002,3.0,184.92
58365,T013009,P0162,PR007,2.0,168.06
58366,T013010,P0007,PR014,1.0,28.11
58367,T013010,P0016,PR023,4.0,705.4
58368,T013010,P0166,,-3.0,-255.99
